2024-09-17T15:11:03Z,41.609972,-70.609308
2024-09-17T15:11:14Z,41.609975,-70.609309
2024-09-17T15:11:24Z,41.609975,-70.609309
2024-09-17T15:11:44Z,41.609977,-70.609309
2024-09-17T15:11:54Z,41.609977,-70.609309
2024-09-17T15:12:04Z,41.609977,-70.609309
2024-09-17T15:12:14Z,41.609978,-70.609308
2024-09-17T15:12:24Z,41.609978,-70.609308
2024-09-17T15:12:34Z,41.609978,-70.609308
2024-09-17T15:12:44Z,41.609979,-70.609309
2024-09-17T15:13:04Z,41.609980,-70.609309
2024-09-17T15:13:14Z,41.609981,-70.609309
2024-09-17T15:13:24Z,41.609982,-70.609310
2024-09-17T15:13:34Z,41.609983,-70.609310
2024-09-17T15:13:44Z,41.609983,-70.609311
2024-09-17T15:13:54Z,41.609984,-70.609311
2024-09-17T15:14:14Z,41.609985,-70.609311
2024-09-17T15:14:24Z,41.609985,-70.609312
2024-09-17T15:14:44Z,41.609986,-70.609312
2024-09-17T15:14:54Z,41.609987,-70.609313
2024-09-17T15:15:04Z,41.609988,-70.609313
2024-09-17T15:15:14Z,41.609989,-70.609314
2024-09-17T15:15:34Z,41.609990,-70.609314
2024-09-17T15:15:44Z,41.609990,-70.609314
2024-09-17T15:15:54Z,41.609991,-70.609316
2024-09-17T15:16:09Z,41.609992,-70.609317
2024-09-17T15:16:20Z,41.609993,-70.609318
2024-09-17T15:16:30Z,41.609994,-70.609318
2024-09-17T15:16:40Z,41.609994,-70.609318
2024-09-17T15:17:00Z,41.609994,-70.609318
2024-09-17T15:17:10Z,41.609994,-70.609318
2024-09-17T15:17:30Z,41.609995,-70.609318
2024-09-17T15:17:40Z,41.609996,-70.609318
2024-09-17T15:17:50Z,41.609997,-70.609319
2024-09-17T15:18:00Z,41.609997,-70.609319
2024-09-17T15:18:20Z,41.609999,-70.609320
2024-09-17T15:18:30Z,41.610001,-70.609320
2024-09-17T15:18:40Z,41.610001,-70.609321
2024-09-17T15:18:50Z,41.610002,-70.609321
2024-09-17T15:19:00Z,41.610002,-70.609321
2024-09-17T15:19:20Z,41.610002,-70.609322
2024-09-17T15:19:30Z,41.610002,-70.609322
2024-09-17T15:19:50Z,41.610002,-70.609322
2024-09-17T15:20:00Z,41.610002,-70.609322
2024-09-17T15:20:20Z,41.610004,-70.609323
2024-09-17T15:20:30Z,41.610005,-70.609323
2024-09-17T15:20:40Z,41.610006,-70.609323
2024-09-17T15:21:00Z,41.610007,-70.609324
2024-09-17T15:21:16Z,41.610008,-70.609323
2024-09-17T15:21:27Z,41.610008,-70.609323
2024-09-17T15:21:37Z,41.610009,-70.609323
2024-09-17T15:21:57Z,41.610010,-70.609323
2024-09-17T15:22:07Z,41.610011,-70.609323
2024-09-17T15:22:27Z,41.610012,-70.609323
2024-09-17T15:22:37Z,41.610013,-70.609323
2024-09-17T15:22:57Z,41.610014,-70.609323
2024-09-17T15:23:17Z,41.610015,-70.609323
2024-09-17T15:23:27Z,41.610015,-70.609323
2024-09-17T15:23:37Z,41.610016,-70.609323
2024-09-17T15:23:57Z,41.610016,-70.609323
2024-09-17T15:24:17Z,41.610017,-70.609323
2024-09-17T15:24:27Z,41.610016,-70.609323
2024-09-17T15:24:37Z,41.610016,-70.609323
2024-09-17T15:24:47Z,41.610016,-70.609323
2024-09-17T15:25:07Z,41.610016,-70.609323
2024-09-17T15:25:27Z,41.610016,-70.609323
2024-09-17T15:25:37Z,41.610017,-70.609323
2024-09-17T15:25:47Z,41.610017,-70.609323
2024-09-17T15:26:07Z,41.610018,-70.609323
2024-09-17T15:26:22Z,41.610018,-70.609324
2024-09-17T15:26:33Z,41.610019,-70.609324
2024-09-17T15:26:43Z,41.610019,-70.609324
2024-09-17T15:27:03Z,41.610019,-70.609324
2024-09-17T15:27:13Z,41.610019,-70.609324
2024-09-17T15:27:23Z,41.610019,-70.609324
2024-09-17T15:27:33Z,41.610020,-70.609324
2024-09-17T15:27:43Z,41.610020,-70.609324
2024-09-17T15:28:03Z,41.610020,-70.609324
2024-09-17T15:28:13Z,41.610021,-70.609324
2024-09-17T15:28:23Z,41.610021,-70.609324
2024-09-17T15:28:33Z,41.610021,-70.609324
2024-09-17T15:28:53Z,41.610021,-70.609324
2024-09-17T15:29:03Z,41.610021,-70.609324
2024-09-17T15:29:23Z,41.610021,-70.609324
2024-09-17T15:29:33Z,41.610021,-70.609324
2024-09-17T15:29:43Z,41.610020,-70.609323
2024-09-17T15:29:53Z,41.610020,-70.609323
2024-09-17T15:30:03Z,41.610020,-70.609323
2024-09-17T15:30:23Z,41.610020,-70.609324
2024-09-17T15:30:33Z,41.610020,-70.609324
2024-09-17T15:30:43Z,41.610020,-70.609324
2024-09-17T15:30:53Z,41.610020,-70.609324
2024-09-17T15:31:03Z,41.610020,-70.609324
2024-09-17T15:31:13Z,41.610021,-70.609324
2024-09-17T15:31:29Z,41.610021,-70.609324
2024-09-17T15:31:40Z,41.610021,-70.609323
2024-09-17T15:32:00Z,41.610020,-70.609323
2024-09-17T15:32:10Z,41.610021,-70.609323
2024-09-17T15:32:20Z,41.610021,-70.609323
2024-09-17T15:32:40Z,41.610022,-70.609322
2024-09-17T15:33:00Z,41.610022,-70.609323
2024-09-17T15:33:10Z,41.610022,-70.609322
2024-09-17T15:33:20Z,41.610022,-70.609322
2024-09-17T15:33:30Z,41.610022,-70.609322
2024-09-17T15:33:40Z,41.610022,-70.609322
2024-09-17T15:34:00Z,41.610022,-70.609322
2024-09-17T15:34:10Z,41.610022,-70.609322
2024-09-17T15:34:20Z,41.610022,-70.609322
2024-09-17T15:34:30Z,41.610022,-70.609322
2024-09-17T15:34:50Z,41.610022,-70.609322
2024-09-17T15:35:00Z,41.610022,-70.609322
2024-09-17T15:35:10Z,41.610023,-70.609322
2024-09-17T15:35:20Z,41.610023,-70.609322
2024-09-17T15:35:30Z,41.610023,-70.609322
2024-09-17T15:35:40Z,41.610023,-70.609322
2024-09-17T15:35:50Z,41.610023,-70.609322
2024-09-17T15:36:10Z,41.610023,-70.609322
2024-09-17T15:36:20Z,41.610023,-70.609323
2024-09-17T15:36:35Z,41.610024,-70.609323
2024-09-17T15:36:46Z,41.610024,-70.609323
2024-09-17T15:36:56Z,41.610024,-70.609323
2024-09-17T15:37:06Z,41.610024,-70.609323
2024-09-17T15:37:26Z,41.610024,-70.609323
2024-09-17T15:37:36Z,41.610024,-70.609323
2024-09-17T15:37:46Z,41.610023,-70.609323
2024-09-17T15:38:06Z,41.610024,-70.609323
2024-09-17T15:38:16Z,41.610024,-70.609322
2024-09-17T15:38:26Z,41.610024,-70.609323
2024-09-17T15:38:46Z,41.610024,-70.609323
2024-09-17T15:38:56Z,41.610025,-70.609323
2024-09-17T15:39:06Z,41.610025,-70.609323
2024-09-17T15:39:16Z,41.610025,-70.609323
2024-09-17T15:39:36Z,41.610025,-70.609323
2024-09-17T15:39:56Z,41.610025,-70.609323
2024-09-17T15:40:06Z,41.610025,-70.609323
2024-09-17T15:40:16Z,41.610025,-70.609323
2024-09-17T15:40:26Z,41.610025,-70.609323
2024-09-17T15:40:46Z,41.610026,-70.609324
2024-09-17T15:40:56Z,41.610026,-70.609324
2024-09-17T15:41:06Z,41.610027,-70.609324
2024-09-17T15:41:26Z,41.610027,-70.609324
2024-09-17T15:41:41Z,41.610027,-70.609325
2024-09-17T15:41:52Z,41.610028,-70.609325
2024-09-17T15:42:12Z,41.610028,-70.609325
2024-09-17T15:42:22Z,41.610028,-70.609325
2024-09-17T15:42:32Z,41.610028,-70.609325
2024-09-17T15:42:42Z,41.610029,-70.609325
2024-09-17T15:42:52Z,41.610029,-70.609325
2024-09-17T15:43:02Z,41.610029,-70.609325
2024-09-17T15:43:12Z,41.610029,-70.609325
2024-09-17T15:43:22Z,41.610029,-70.609325
2024-09-17T15:43:42Z,41.610029,-70.609325
2024-09-17T15:44:02Z,41.610029,-70.609325
2024-09-17T15:44:22Z,41.610029,-70.609325
2024-09-17T15:44:42Z,41.610030,-70.609326
2024-09-17T15:44:52Z,41.610030,-70.609326
2024-09-17T15:45:02Z,41.610030,-70.609326
2024-09-17T15:45:22Z,41.610030,-70.609326
2024-09-17T15:45:32Z,41.610030,-70.609325
2024-09-17T15:45:42Z,41.610030,-70.609325
2024-09-17T15:45:52Z,41.610030,-70.609325
2024-09-17T15:46:12Z,41.610030,-70.609325
2024-09-17T15:46:22Z,41.610030,-70.609326
2024-09-17T15:46:32Z,41.610030,-70.609326
2024-09-17T15:46:47Z,41.610030,-70.609326
2024-09-17T15:46:58Z,41.610030,-70.609326
2024-09-17T15:47:08Z,41.610030,-70.609326
2024-09-17T15:47:28Z,41.610030,-70.609326
2024-09-17T15:47:48Z,41.610030,-70.609326
2024-09-17T15:48:08Z,41.610030,-70.609327
2024-09-17T15:48:18Z,41.610030,-70.609327
2024-09-17T15:48:28Z,41.610030,-70.609327
2024-09-17T15:48:48Z,41.610029,-70.609327
2024-09-17T15:48:58Z,41.610029,-70.609327
2024-09-17T15:49:08Z,41.610029,-70.609327
2024-09-17T15:49:18Z,41.610029,-70.609327
2024-09-17T15:49:28Z,41.610029,-70.609327
2024-09-17T15:49:48Z,41.610029,-70.609326
2024-09-17T15:50:08Z,41.610029,-70.609326
2024-09-17T15:50:18Z,41.610029,-70.609326
2024-09-17T15:50:28Z,41.610028,-70.609326
2024-09-17T15:50:48Z,41.610029,-70.609326
2024-09-17T15:50:58Z,41.610029,-70.609326
2024-09-17T15:51:18Z,41.610029,-70.609325
2024-09-17T15:51:38Z,41.610029,-70.609325
2024-09-17T15:51:53Z,41.610029,-70.609325
2024-09-17T15:52:04Z,41.610029,-70.609325
2024-09-17T15:52:14Z,41.610029,-70.609325
2024-09-17T15:52:34Z,41.610029,-70.609325
2024-09-17T15:52:44Z,41.610029,-70.609324
2024-09-17T15:52:54Z,41.610029,-70.609324
2024-09-17T15:53:04Z,41.610029,-70.609324
2024-09-17T15:53:24Z,41.610030,-70.609324
2024-09-17T15:53:34Z,41.610030,-70.609324
2024-09-17T15:53:44Z,41.610030,-70.609324
2024-09-17T15:53:54Z,41.610030,-70.609324
2024-09-17T15:54:14Z,41.610030,-70.609324
2024-09-17T15:54:24Z,41.610030,-70.609324
2024-09-17T15:54:34Z,41.610030,-70.609324
2024-09-17T15:54:44Z,41.610030,-70.609324
2024-09-17T15:55:04Z,41.610030,-70.609324
2024-09-17T15:55:14Z,41.610030,-70.609324
2024-09-17T15:55:24Z,41.610030,-70.609324
2024-09-17T15:55:34Z,41.610030,-70.609324
2024-09-17T15:55:44Z,41.610030,-70.609324
2024-09-17T15:55:54Z,41.610030,-70.609324
2024-09-17T15:56:04Z,41.610030,-70.609324
